Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
20:24:53,15-03-2023,7440391197,3863997645,139.91,UK pounds,Euro,UK,Netherlands,Cash Withdrawal,1,Cash_Withdrawal
20:58:47,15-03-2023,1976593168,5851883842,119.83,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:58:26,15-03-2023,4000041557,8131228129,5777.67,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
23:09:52,15-03-2023,3180939545,5410669372,31349.21,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Deposit-Send
23:46:54,15-03-2023,2295835125,6560543332,4757.79,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
23:59:47,15-03-2023,5108529656,4720453241,2138.94,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,Deposit-Send
00:00:36,16-03-2023,1732403260,209742673,5448.14,Euro,UK pounds,UK,UK,Credit card,1,Structuring
00:41:51,16-03-2023,8722719854,9897570092,21451.12,UK pounds,Dirham,UK,UAE,Cross-border,1,Single_large
00:47:25,16-03-2023,5102301300,1909875660,54.87,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
05:41:11,16-03-2023,6896290801,954553425,2547.72,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
08:16:53,16-03-2023,4503049074,2817594182,1412.45,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:12:30,16-03-2023,8394329540,5334788886,2669.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:15:27,16-03-2023,5850510514,2425467622,19787.82011,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
09:19:30,16-03-2023,7837168034,4689351304,6364.44,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
09:37:07,16-03-2023,4114041356,1940500748,1513.15,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:03:50,16-03-2023,6874790878,9304462035,65.31,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
10:48:14,16-03-2023,1865451606,9739172261,158,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
11:10:11,16-03-2023,9634559331,8020264563,2506.07,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:13:11,16-03-2023,9593855252,6582275961,50.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:48:25,16-03-2023,5262095561,927895922,2174.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:10:28,16-03-2023,2734238828,2799960128,5474.57,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
12:19:14,16-03-2023,867913849,4666034091,20858.82,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
12:37:20,16-03-2023,761315222,2911620018,13126.43,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
13:36:36,16-03-2023,6944121116,4796599250,110.35,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:41:14,16-03-2023,1976593168,5851883842,119.94,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:56:10,16-03-2023,5045265825,2355784511,5329.21,UK pounds,Indian rupee,UK,India,Cross-border,1,Deposit-Send
14:12:14,16-03-2023,1722676839,9039405180,2660.34,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:55:19,16-03-2023,2820805407,1873312167,65.48,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
15:01:33,16-03-2023,5594578454,6088979818,2181.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:55:08,16-03-2023,3253755133,6629224563,10615.68,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
16:48:55,16-03-2023,6944121116,4796599250,243.57,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:09:04,16-03-2023,3976321933,4901011521,362715.17,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
17:16:41,16-03-2023,3837607024,1496694897,3398.77,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:23:28,16-03-2023,9772022469,4783094991,2288.62,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:40:16,16-03-2023,8471137992,8131228129,5444.49,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
18:08:53,16-03-2023,899663438,2914294752,3891.49,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
18:53:06,16-03-2023,1811992883,1757764863,7033.84,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
19:13:19,16-03-2023,5503043137,3837083835,10155.27,UK pounds,UK pounds,UK,UK,Credit card,1,Behavioural_Change_1
20:19:16,16-03-2023,492547835,4829738127,8510.6,UK pounds,Indian rupee,UK,India,Cross-border,1,Gather-Scatter
21:37:38,16-03-2023,5503043137,1646126928,3790.42,UK pounds,Euro,UK,Germany,Cross-border,1,Behavioural_Change_1
21:51:06,16-03-2023,6629224563,5590746929,10632.73,UK pounds,Euro,UK,Italy,Cross-border,1,Deposit-Send
21:52:18,16-03-2023,1451810641,1142779963,4914.47,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
22:02:50,16-03-2023,2799960128,8939170135,5337.93,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
22:34:47,16-03-2023,5984947409,5045265825,5447.47,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
22:37:59,16-03-2023,2159836532,1429582712,2608.19,Yen,Euro,UK,Netherlands,Cross-border,1,Structuring
23:24:53,16-03-2023,4218220882,3704188292,5705.17,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
23:28:33,16-03-2023,6874790878,9304462035,149.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
23:55:50,16-03-2023,1887155402,3173291888,3279.36,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
00:12:44,17-03-2023,2820805407,1873312167,318.57,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
01:31:12,17-03-2023,5233277886,5969692764,150.61,UK pounds,Yen,UK,Japan,Cash Withdrawal,1,Cash_Withdrawal
01:57:15,17-03-2023,1865451606,9739172261,104.69,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
02:08:18,17-03-2023,6874790878,9304462035,94.96,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:30:22,17-03-2023,1503500920,2225320089,11246.17,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
09:33:26,17-03-2023,6860797177,5129661746,60.12,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:34:34,17-03-2023,1722676839,9039405180,1438.7,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:36:16,17-03-2023,7469870695,1558049693,19596.03645,Swiss franc,US dollar,Switzerland,UK,Cross-border,1,Layered_Fan_In
09:57:33,17-03-2023,4218220882,7161831015,7813.26,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
10:17:57,17-03-2023,867913849,6582202733,16923.63,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
11:20:39,17-03-2023,3837607024,1496694897,2442.6,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:28:10,17-03-2023,1245502030,4262711683,4550.782059,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
12:38:17,17-03-2023,8394329540,5334788886,1282.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:06:25,17-03-2023,4804385866,4258657254,5194.95,Indian rupee,Dirham,India,UK,Cross-border,1,Scatter-Gather
13:32:44,17-03-2023,4114041356,1940500748,2232.58,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:41:22,17-03-2023,371458209,3691061191,501239.65,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
14:07:51,17-03-2023,5594578454,6088979818,2182.86,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:11:10,17-03-2023,4503049074,2817594182,1812.95,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:23:19,17-03-2023,9003897341,8156879059,2627.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:31:59,17-03-2023,5782689214,5344927045,13056.08,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
14:32:25,17-03-2023,39664658,1429582712,2629.18,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
14:59:13,17-03-2023,4503049074,2817594182,3005.74,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:13:01,17-03-2023,958394302,5725385692,76.8,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
15:19:27,17-03-2023,8364997480,8364020023,38955.29,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Deposit-Send
15:27:11,17-03-2023,9873543889,5709569908,8737.43,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
15:58:34,17-03-2023,9634559331,8020264563,4386.5,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:20:23,17-03-2023,6176090086,8343035482,5794.39,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_Out
16:57:30,17-03-2023,4747390802,4849869235,6814.6,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
17:06:25,17-03-2023,5262095561,927895922,2500.66,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:07:46,17-03-2023,6700207226,8129574305,3508.33,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:30:14,17-03-2023,1379669060,4689351304,6230.65,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
17:39:08,17-03-2023,867913849,3364882926,26567.63,UK pounds,Indian rupee,UK,India,Cross-border,1,Stacked Bipartite
18:11:18,17-03-2023,2287131439,8438752584,6761.19,UK pounds,UK pounds,UK,UK,ACH,1,Fan_In
18:18:39,17-03-2023,3148540733,5159852797,10563.74,UK pounds,UK pounds,UK,UK,Credit card,1,Cycle
18:52:58,17-03-2023,4187978208,8131228129,5295.28,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
19:01:13,17-03-2023,4291207505,6560543332,4833.91,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
19:31:23,17-03-2023,746247265,2860312544,11507.17418,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
19:43:39,17-03-2023,761315222,2899682825,5659.18,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
20:22:00,17-03-2023,3269962704,3364882926,3923.95,UK pounds,Indian rupee,UK,India,Cross-border,1,Stacked Bipartite
22:23:57,17-03-2023,1503500920,4897368338,4377.57,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
23:03:38,17-03-2023,7161095569,3173291888,3154.6,UK pounds,Turkish lira,UK,Albania,Cross-border,1,Structuring
23:58:40,17-03-2023,3462858694,209742673,5395.91,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
01:50:29,18-03-2023,6626288506,209742673,5434.44,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
04:55:16,18-03-2023,1503500920,3475332993,8770.12,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
08:19:55,18-03-2023,7978772110,5625859799,5160.83,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
08:29:42,18-03-2023,6860797177,5129661746,256.82,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:44:39,18-03-2023,8945844172,7540114269,69.35,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:50:12,18-03-2023,885899643,1429582712,2600.2,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
09:03:38,18-03-2023,9593855252,6582275961,112.96,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:07:35,18-03-2023,8945844172,7540114269,96.64,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
09:17:38,18-03-2023,2286558138,8131228129,5369.14,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
09:19:19,18-03-2023,2625679823,1757764863,7024.67,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
09:26:22,18-03-2023,958394302,5725385692,231.8,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:28:44,18-03-2023,6176090086,8291617310,28989.18,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
11:34:58,18-03-2023,6380016677,954553425,2911.02,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
12:03:44,18-03-2023,8723924487,7821461321,20161.68696,Euro,UK pounds,Netherlands,UK,Cross-border,1,Layered_Fan_In
12:19:01,18-03-2023,8802323756,8438752584,11092.02,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_In
13:50:24,18-03-2023,3269962704,6582202733,21681.72,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
13:50:45,18-03-2023,492547835,6907073574,10019.64,UK pounds,UK pounds,UK,UK,Credit card,1,Gather-Scatter
14:22:37,18-03-2023,4101122908,6560543332,4662.29,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
15:04:12,18-03-2023,7748084149,1558049693,56709.78635,UK pounds,Swiss franc,UK,UK,Credit card,1,Layered_Fan_In
15:27:42,18-03-2023,8004731299,4897368338,5877.12,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
15:28:40,18-03-2023,954553425,1378340195,2572,UK pounds,US dollar,UK,USA,Cross-border,1,Deposit-Send
15:35:37,18-03-2023,3293686547,4689351304,6472.82,Turkish lira,UK pounds,UK,UK,ACH,1,Structuring
16:34:32,18-03-2023,6874790878,9304462035,101.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
18:01:22,18-03-2023,5409165187,5668411164,6865.91,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
18:05:13,18-03-2023,2820805407,1873312167,71.34,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
18:49:11,18-03-2023,9916630313,7081794017,2980.18,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:09:03,18-03-2023,915861374,5709569908,8154.56,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
19:26:07,18-03-2023,5668411164,3978885450,6951.36,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
19:40:58,18-03-2023,3994734139,498231034,11533.58,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
20:13:23,18-03-2023,2914294752,1516023161,3997.39,UK pounds,Euro,UK,France,Cross-border,1,Deposit-Send
21:44:34,18-03-2023,5233277886,5969692764,120.58,UK pounds,Yen,UK,Japan,Cash Withdrawal,1,Cash_Withdrawal
22:06:30,18-03-2023,492547835,9827453823,14071.8,UK pounds,Indian rupee,UK,India,Cross-border,1,Gather-Scatter
23:07:00,18-03-2023,3269962704,4666034091,10298.87,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
23:16:38,18-03-2023,5159852797,6428588628,9794.659179,UK pounds,US dollar,UK,USA,Cross-border,1,Cycle
23:36:25,18-03-2023,492547835,9547876350,3265.06,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
00:26:28,19-03-2023,6266025449,6808831097,25054.61,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
02:24:35,19-03-2023,6874790878,9304462035,94.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
03:05:54,19-03-2023,8945844172,7540114269,215.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
03:51:57,19-03-2023,5313451472,498231034,5510.97,UK pounds,Dirham,UK,UK,Credit card,1,Bipartite
05:10:49,19-03-2023,9263681017,5625859799,4716.34,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
06:44:45,19-03-2023,9155002079,2824945595,3070.45,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
07:26:38,19-03-2023,2820805407,1873312167,63.6,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
07:55:31,19-03-2023,3747476027,1429582712,2547.97,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
08:07:48,19-03-2023,6860797177,5129661746,147.54,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:09:51,19-03-2023,2556926324,1757764863,6443.27,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
11:15:01,19-03-2023,6176090086,4409263010,18044.01,UK pounds,Euro,UK,Spain,Cross-border,1,Fan_Out
12:38:56,19-03-2023,6041263139,9878111666,9790.467139,Indian rupee,Turkish lira,UK,Turkey,Cross-border,1,Scatter-Gather
13:04:43,19-03-2023,4148264785,209742673,5708.39,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
14:52:10,19-03-2023,7944898688,6560543332,4560.15,US dollar,Euro,USA,UK,Cross-border,1,Structuring
15:23:43,19-03-2023,1173010249,8175594615,15760.05,UK pounds,US dollar,UK,USA,Cross-border,1,Layered_Fan_In
16:14:49,19-03-2023,6428588628,4401019057,8701.077901,US dollar,Dirham,USA,UAE,Cross-border,1,Cycle
16:47:45,19-03-2023,2067802413,4689351304,6535.69,Swiss franc,UK pounds,UK,UK,ACH,1,Structuring
17:00:03,19-03-2023,9593855252,6582275961,57.05,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:21:39,19-03-2023,5313451472,3045267926,21986.95,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
18:10:30,19-03-2023,8099426361,8175594615,4598.52,UK pounds,US dollar,UK,USA,Cross-border,1,Layered_Fan_In
18:30:22,19-03-2023,8945844172,7540114269,203.5,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
18:42:11,19-03-2023,869018825,108955451,14678.97,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
18:54:55,19-03-2023,3269962704,5707449439,6828.88,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
19:44:00,19-03-2023,9798539804,5709569908,8344.62,Indian rupee,UK pounds,UK,UK,Credit card,1,Structuring
20:36:47,19-03-2023,954553425,6470094100,2939.62,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Deposit-Send
20:38:31,19-03-2023,9906700517,6808831097,40359.1,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
21:24:13,19-03-2023,5313451472,1068140083,9186.46,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
21:35:55,19-03-2023,9500560682,8131228129,5564.67,Dirham,Naira,UK,Nigeria,Cross-border,1,Structuring
21:37:08,19-03-2023,2372344791,9878111666,9206.35316,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Scatter-Gather
21:47:02,19-03-2023,4849869235,3310099156,6912.62,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
22:49:30,19-03-2023,2820805407,1873312167,162.18,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
23:43:25,19-03-2023,8406684056,1550073450,16333.74291,UK pounds,Yen,UK,Japan,Cross-border,1,Layered_Fan_Out
06:04:01,20-03-2023,9285172899,6957298137,105.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
06:43:20,20-03-2023,6176090086,4778339537,11033.16,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
06:52:12,20-03-2023,8945844172,7540114269,151.45,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
07:07:31,20-03-2023,1722676839,9039405180,5207.63,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
07:28:59,20-03-2023,3837607024,1496694897,2428.81,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:27:06,20-03-2023,9285172899,6957298137,83.82,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:39:43,20-03-2023,5594578454,6088979818,1605.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:42:16,20-03-2023,7081794017,2663845481,3053.35,UK pounds,Euro,UK,Netherlands,Cross-border,1,Deposit-Send
09:57:19,20-03-2023,7128383419,5342924813,18492.81,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
11:08:56,20-03-2023,5313451472,6990532062,43387.41,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
11:37:11,20-03-2023,6860797177,5129661746,337.27,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:06:07,20-03-2023,9003897341,8156879059,6382.8,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:23:12,20-03-2023,9231050134,1734738873,860614.25,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
12:25:54,20-03-2023,5262095561,927895922,2610.89,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:00:56,20-03-2023,7288478055,5625859799,7326.66,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
13:02:25,20-03-2023,4114041356,1940500748,1996.89,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:12:55,20-03-2023,1191601766,6808831097,14445.33,Turkish lira,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
13:45:29,20-03-2023,6874790878,9304462035,320.58,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
14:10:18,20-03-2023,529660954,4689351304,6348.12,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
14:19:43,20-03-2023,1958384831,9017828386,5058.21,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
14:37:19,20-03-2023,3994734139,3045267926,7315.59,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
15:24:16,20-03-2023,9343493183,1429582712,2664.91,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
15:42:47,20-03-2023,9573406613,5709569908,8558.66,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
15:58:08,20-03-2023,4503049074,2817594182,6522.54,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:23:59,20-03-2023,8394329540,5334788886,4155.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:25:26,20-03-2023,9117533000,6560543332,4872.97,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
16:35:19,20-03-2023,1558024647,1757764863,6546.11,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
16:39:08,20-03-2023,6700207226,8129574305,2392.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:06:27,20-03-2023,2820805407,1873312167,223.72,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
18:13:17,20-03-2023,5233277886,5969692764,111.45,UK pounds,Yen,UK,Japan,Cash Withdrawal,1,Cash_Withdrawal
18:45:33,20-03-2023,5786856250,2173099873,11695.33709,UK pounds,Euro,UK,Italy,Cross-border,1,Layered_Fan_Out
18:56:08,20-03-2023,8945844172,7540114269,47.07,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:44:38,20-03-2023,6266025449,8175594615,9522.77,UK pounds,US dollar,UK,USA,Cross-border,1,Layered_Fan_In
19:56:19,20-03-2023,5863082084,7731207103,5963.16,UK pounds,US dollar,UK,UK,Cheque,1,Layered_Fan_In
20:55:05,20-03-2023,5770226375,3572492378,4841.87,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
21:12:18,20-03-2023,371458209,6229243215,330121.5,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
21:15:26,20-03-2023,3523525853,7131612611,5651.44,Dirham,Euro,UAE,UK,Cross-border,1,Stacked Bipartite
21:21:28,20-03-2023,9593855252,6582275961,51.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:27:28,20-03-2023,8099426361,5342924813,13288.56,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
23:34:26,20-03-2023,8461377751,209742673,5355.14,Euro,UK pounds,Netherlands,UK,Cross-border,1,Structuring
23:53:54,20-03-2023,5503083535,9878111666,19259.95427,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Scatter-Gather
03:30:37,21-03-2023,3523525853,5378837878,11417.87,Dirham,Naira,UAE,Nigeria,Cross-border,1,Stacked Bipartite
04:04:53,21-03-2023,8945844172,7540114269,287.64,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
05:16:28,21-03-2023,8945844172,7540114269,349.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:25:00,21-03-2023,5786856250,4418704346,12956.89049,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
08:35:33,21-03-2023,4114041356,1940500748,5408.13,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:40:46,21-03-2023,6700207226,8129574305,1602.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:19:22,21-03-2023,9003897341,8156879059,2378.73,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:33:15,21-03-2023,5770226375,5625859799,25629.18,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
